date,symbol,type,amnt,price,current_balance 
1525194000000,CLOAKBTC,none,0.0,0.0015782,1.0 
1525195800000,CLOAKBTC,none,0.0,0.0015799,1.0 
1525197600000,CLOAKBTC,none,0.0,0.0015965,1.0 
1525199400000,CLOAKBTC,none,0.0,0.001623,1.0 
1525201200000,CLOAKBTC,none,0.0,0.0016177,1.0 
1525203000000,CLOAKBTC,none,0.0,0.0016188,1.0 
1525204800000,CLOAKBTC,none,0.0,0.001647,1.0 
1525206600000,CLOAKBTC,none,0.0,0.0016101,1.0 
1525208400000,CLOAKBTC,none,0.0,0.0016269,1.0 
1525210200000,CLOAKBTC,none,0.0,0.0016449,1.0 
1525212000000,CLOAKBTC,none,0.0,0.001625,1.0 
1525213800000,CLOAKBTC,none,0.0,0.0016207,1.0 
1525215600000,CLOAKBTC,none,0.0,0.0016206,1.0 
1525217400000,CLOAKBTC,none,0.0,0.0016224,1.0 
1525219200000,CLOAKBTC,none,0.0,0.0016158,1.0 
1525221000000,CLOAKBTC,none,0.0,0.001616,1.0 
1525222800000,CLOAKBTC,none,0.0,0.001613,1.0 
1525224600000,CLOAKBTC,none,0.0,0.0016149,1.0 
1525226400000,CLOAKBTC,none,0.0,0.0016099,1.0 
1525228200000,CLOAKBTC,none,0.0,0.0016082,1.0 
1525230000000,CLOAKBTC,none,0.0,0.0016149,1.0 
1525231800000,CLOAKBTC,none,0.0,0.0016203,1.0 
1525233600000,CLOAKBTC,none,0.0,0.0016158,1.0 
1525235400000,CLOAKBTC,none,0.0,0.0016093,1.0 
1525237200000,CLOAKBTC,none,0.0,0.0016149,1.0 
1525239000000,CLOAKBTC,none,0.0,0.001615,1.0 
1525240800000,CLOAKBTC,none,0.0,0.0016194,1.0 
1525242600000,CLOAKBTC,none,0.0,0.0016139,1.0 
1525244400000,CLOAKBTC,none,0.0,0.0016153,1.0 
1525246200000,CLOAKBTC,none,0.0,0.0016272,1.0 
1525248000000,CLOAKBTC,none,0.0,0.0016226,1.0 
1525249800000,CLOAKBTC,none,0.0,0.0016353,1.0 
1525251600000,CLOAKBTC,none,0.0,0.0016382,1.0 
1525253400000,CLOAKBTC,none,0.0,0.0016353,1.0 
1525255200000,CLOAKBTC,none,0.0,0.0016152,1.0 
1525257000000,CLOAKBTC,none,0.0,0.0016145,1.0 
1525258800000,CLOAKBTC,none,0.0,0.0016249,1.0 
1525260600000,CLOAKBTC,none,0.0,0.0016125,1.0 
1525262400000,CLOAKBTC,none,0.0,0.0016128,1.0 
1525264200000,CLOAKBTC,none,0.0,0.0016015,1.0 
1525266000000,CLOAKBTC,none,0.0,0.001598,1.0 
1525267800000,CLOAKBTC,none,0.0,0.0016151,1.0 
1525269600000,CLOAKBTC,none,0.0,0.0016208,1.0 
1525271400000,CLOAKBTC,none,0.0,0.0016249,1.0 
1525273200000,CLOAKBTC,none,0.0,0.001616,1.0 
1525275000000,CLOAKBTC,none,0.0,0.0016125,1.0 
1525276800000,CLOAKBTC,none,0.0,0.0016135,1.0 
1525278600000,CLOAKBTC,none,0.0,0.0016129,1.0 
1525280400000,CLOAKBTC,none,0.0,0.0016143,1.0 
1525282200000,CLOAKBTC,none,0.0,0.0016036,1.0 
1525284000000,CLOAKBTC,none,0.0,0.0016154,1.0 
1525285800000,CLOAKBTC,none,0.0,0.0016065,1.0 
1525287600000,CLOAKBTC,none,0.0,0.0016056,1.0 
1525289400000,CLOAKBTC,none,0.0,0.0016117,1.0 
1525291200000,CLOAKBTC,none,0.0,0.0016188,1.0 
1525293000000,CLOAKBTC,none,0.0,0.0016288,1.0 
1525294800000,CLOAKBTC,none,0.0,0.001622,1.0 
1525296600000,CLOAKBTC,none,0.0,0.0016192,1.0 
1525298400000,CLOAKBTC,none,0.0,0.001626,1.0 
1525300200000,CLOAKBTC,none,0.0,0.0016294,1.0 
1525302000000,CLOAKBTC,none,0.0,0.001623,1.0 
1525303800000,CLOAKBTC,none,0.0,0.0016258,1.0 
1525305600000,CLOAKBTC,none,0.0,0.001634,1.0 
1525307400000,CLOAKBTC,none,0.0,0.0016294,1.0 
1525309200000,CLOAKBTC,none,0.0,0.0016346,1.0 
1525311000000,CLOAKBTC,none,0.0,0.001657,1.0 
1525312800000,CLOAKBTC,none,0.0,0.0016407,1.0 
1525314600000,CLOAKBTC,none,0.0,0.0016273,1.0 
1525316400000,CLOAKBTC,none,0.0,0.00162,1.0 
1525318200000,CLOAKBTC,none,0.0,0.0016233,1.0 
1525320000000,CLOAKBTC,none,0.0,0.0016406,1.0 
1525321800000,CLOAKBTC,none,0.0,0.0016444,1.0 
1525323600000,CLOAKBTC,none,0.0,0.0016546,1.0 
1525325400000,CLOAKBTC,none,0.0,0.0016373,1.0 
1525327200000,CLOAKBTC,none,0.0,0.0016292,1.0 
1525329000000,CLOAKBTC,none,0.0,0.0016219,1.0 
1525330800000,CLOAKBTC,none,0.0,0.0016243,1.0 
1525332600000,CLOAKBTC,none,0.0,0.001616,1.0 
1525334400000,CLOAKBTC,none,0.0,0.0016115,1.0 
1525336200000,CLOAKBTC,none,0.0,0.0016185,1.0 
1525338000000,CLOAKBTC,none,0.0,0.0016175,1.0 
1525339800000,CLOAKBTC,none,0.0,0.0016153,1.0 
1525341600000,CLOAKBTC,none,0.0,0.0016136,1.0 
1525343400000,CLOAKBTC,none,0.0,0.0016136,1.0 
1525345200000,CLOAKBTC,none,0.0,0.001615,1.0 
1525347000000,CLOAKBTC,none,0.0,0.0016288,1.0 
1525348800000,CLOAKBTC,none,0.0,0.0016229,1.0 
1525350600000,CLOAKBTC,none,0.0,0.001618,1.0 
1525352400000,CLOAKBTC,none,0.0,0.0016135,1.0 
1525354200000,CLOAKBTC,none,0.0,0.0016037,1.0 
1525356000000,CLOAKBTC,none,0.0,0.0015938,1.0 
1525357800000,CLOAKBTC,none,0.0,0.0015943,1.0 
1525359600000,CLOAKBTC,none,0.0,0.0015962,1.0 
1525361400000,CLOAKBTC,none,0.0,0.001607,1.0 
1525363200000,CLOAKBTC,none,0.0,0.0016148,1.0 
1525365000000,CLOAKBTC,none,0.0,0.0016193,1.0 
1525366800000,CLOAKBTC,none,0.0,0.0015944,1.0 
1525368600000,CLOAKBTC,none,0.0,0.0015598,1.0 
1525370400000,CLOAKBTC,none,0.0,0.001548,1.0 
1525372200000,CLOAKBTC,none,0.0,0.0015315,1.0 
1525374000000,CLOAKBTC,none,0.0,0.0015443,1.0 
1525375800000,CLOAKBTC,none,0.0,0.001559,1.0 
1525377600000,CLOAKBTC,none,0.0,0.001566,1.0 
1525379400000,CLOAKBTC,none,0.0,0.0015746,1.0 
1525381200000,CLOAKBTC,none,0.0,0.0015446,1.0 
1525383000000,CLOAKBTC,none,0.0,0.0015521,1.0 
1525384800000,CLOAKBTC,none,0.0,0.0015691,1.0 
1525386600000,CLOAKBTC,none,0.0,0.0015677,1.0 
1525388400000,CLOAKBTC,none,0.0,0.0015466,1.0 
1525390200000,CLOAKBTC,none,0.0,0.00154,1.0 
1525392000000,CLOAKBTC,none,0.0,0.0015402,1.0 
1525393800000,CLOAKBTC,none,0.0,0.00153,1.0 
1525395600000,CLOAKBTC,none,0.0,0.0015226,1.0 
1525397400000,CLOAKBTC,none,0.0,0.0015104,1.0 
1525399200000,CLOAKBTC,none,0.0,0.0015101,1.0 
1525401000000,CLOAKBTC,none,0.0,0.0015077,1.0 
1525402800000,CLOAKBTC,none,0.0,0.0015115,1.0 
1525404600000,CLOAKBTC,none,0.0,0.0015287,1.0 
1525406400000,CLOAKBTC,none,0.0,0.0015248,1.0 
1525408200000,CLOAKBTC,none,0.0,0.0015313,1.0 
1525410000000,CLOAKBTC,none,0.0,0.0015472,1.0 
1525411800000,CLOAKBTC,none,0.0,0.001559,1.0 
1525413600000,CLOAKBTC,none,0.0,0.0015518,1.0 
1525415400000,CLOAKBTC,none,0.0,0.0015018,1.0 
1525417200000,CLOAKBTC,none,0.0,0.0015263,1.0 
1525419000000,CLOAKBTC,none,0.0,0.001522,1.0 
1525420800000,CLOAKBTC,none,0.0,0.0015023,1.0 
1525422600000,CLOAKBTC,none,0.0,0.0014887,1.0 
1525424400000,CLOAKBTC,none,0.0,0.0014995,1.0 
1525426200000,CLOAKBTC,none,0.0,0.001499,1.0 
1525428000000,CLOAKBTC,none,0.0,0.0014996,1.0 
1525429800000,CLOAKBTC,none,0.0,0.0014998,1.0 
1525431600000,CLOAKBTC,none,0.0,0.0014903,1.0 
1525433400000,CLOAKBTC,none,0.0,0.0015,1.0 
1525435200000,CLOAKBTC,none,0.0,0.0014855,1.0 
1525437000000,CLOAKBTC,none,0.0,0.0014856,1.0 
1525438800000,CLOAKBTC,none,0.0,0.0014894,1.0 
1525440600000,CLOAKBTC,none,0.0,0.0014802,1.0 
1525442400000,CLOAKBTC,none,0.0,0.0014847,1.0 
1525444200000,CLOAKBTC,none,0.0,0.001455,1.0 
1525446000000,CLOAKBTC,none,0.0,0.00147,1.0 
