,close,high,low,open,startTime,time,volume
0,1130.5,1149.0,1107.0,1107.0,2020-04-11T20:00:00+00:00,1586635200000.0,88.296
1,1088.0,1132.0,1086.5,1129.5,2020-04-11T21:00:00+00:00,1586638800000.0,0.0
2,1079.0,1088.5,1056.0,1088.0,2020-04-11T22:00:00+00:00,1586642400000.0,23054.16665
3,1061.5,1088.0,1059.0,1078.0,2020-04-11T23:00:00+00:00,1586646000000.0,0.0
4,1075.75,1075.75,1038.5,1061.5,2020-04-12T00:00:00+00:00,1586649600000.0,0.0
5,1076.75,1082.25,1064.75,1075.75,2020-04-12T01:00:00+00:00,1586653200000.0,10207.33155
6,1088.0,1097.75,1075.25,1076.25,2020-04-12T02:00:00+00:00,1586656800000.0,51.65065
7,1098.25,1098.25,1084.25,1088.0,2020-04-12T03:00:00+00:00,1586660400000.0,17.167
8,1094.5,1110.25,1091.75,1098.25,2020-04-12T04:00:00+00:00,1586664000000.0,4.987125
9,1077.5,1103.75,1077.5,1094.5,2020-04-12T05:00:00+00:00,1586667600000.0,4.84875
10,1081.5,1089.0,1077.5,1077.5,2020-04-12T06:00:00+00:00,1586671200000.0,0.0
11,1084.0,1092.0,1077.5,1081.5,2020-04-12T07:00:00+00:00,1586674800000.0,4.90275
12,1076.0,1084.0,1067.5,1084.0,2020-04-12T08:00:00+00:00,1586678400000.0,0.0
13,1055.0,1080.5,1047.5,1076.0,2020-04-12T09:00:00+00:00,1586682000000.0,14.46035
14,1059.5,1064.5,1047.5,1055.0,2020-04-12T10:00:00+00:00,1586685600000.0,0.0
15,1046.5,1059.5,1036.0,1059.5,2020-04-12T11:00:00+00:00,1586689200000.0,9.4549
16,1018.5,1046.5,1010.0,1046.5,2020-04-12T12:00:00+00:00,1586692800000.0,1072.77795
17,1013.5,1029.0,1009.0,1018.5,2020-04-12T13:00:00+00:00,1586696400000.0,0.0
18,999.0,1015.5,980.0,1012.5,2020-04-12T14:00:00+00:00,1586700000000.0,0.0
19,967.5,999.0,967.5,999.0,2020-04-12T15:00:00+00:00,1586703600000.0,4.41675
20,922.0,968.5,922.0,967.5,2020-04-12T16:00:00+00:00,1586707200000.0,0.0
21,942.0,948.5,896.5,922.0,2020-04-12T17:00:00+00:00,1586710800000.0,5040.4294
22,947.0,957.0,934.0,942.0,2020-04-12T18:00:00+00:00,1586714400000.0,1090.5441
23,935.5,947.0,923.5,947.0,2020-04-12T19:00:00+00:00,1586718000000.0,0.0
24,936.5,939.0,913.5,935.5,2020-04-12T20:00:00+00:00,1586721600000.0,22834.4191
25,938.0,947.5,930.0,936.5,2020-04-12T21:00:00+00:00,1586725200000.0,2664.259
26,980.0,1007.5,927.0,938.0,2020-04-12T22:00:00+00:00,1586728800000.0,495.06885
27,1023.75,1026.0,966.0,980.0,2020-04-12T23:00:00+00:00,1586732400000.0,812.9673
28,1134.5,1230.5,1023.75,1023.75,2020-04-13T00:00:00+00:00,1586736000000.0,8692.06875
29,1148.5,1160.0,1134.5,1134.5,2020-04-13T01:00:00+00:00,1586739600000.0,2301.0
30,1144.0,1164.5,1137.5,1148.5,2020-04-13T02:00:00+00:00,1586743200000.0,1949.25655
31,1164.5,1164.5,1144.5,1149.0,2020-04-13T03:00:00+00:00,1586746800000.0,0.0
32,1151.0,1184.5,1141.0,1164.5,2020-04-13T04:00:00+00:00,1586750400000.0,5211.55015
33,1155.5,1161.0,1140.0,1151.0,2020-04-13T05:00:00+00:00,1586754000000.0,0.0
